"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AD AE AF AG AI AL AM AN AO AR AS AT AU AW AZ BA BB BD BE BF BG BH BI BJ BM BN BO BR BS BT BW BY BZ C1 CA CD CF CG CH CI CK CL CM CN CO CR CS CU CV CY CZ D1 D2 D3 DE DJ DK DM DO DZ E1 EC EE EG EH ER ES ET FI FJ FK FO FR GA GB GD GE GF GG GH GI GL GM GN GP GQ GR GT GU GW GY HK HN HR HT HU ID IE IL IM IN IQ IR IS IT JE JG JM JO JP KE KG KH KI KM KN KP KR KS KW KY KZ LA LB LC LI LK LR LS LT LU LV LY M1 M2 M3 MA MC MD ME MG MH MK ML MM MN MO MP MQ MR MS MT MU MV MW MX MY MZ NA NC NE NF NG NI NL NO NP NR NU NZ OM PA PE PF PG PH PK PL PM PR PS PT PW PY QA RE RO RS RU RW SA SB SC SD SE SG SH SI SK SL SM SN SO SR ST SU SV SY SZ T1 T2 TC TD TG TH TJ TK TL TM TN TO TR TT TV TW TZ UA UG US UY UZ VC VE VG VI VN VU WF WS Y1 Y2 Y3 YE ZA ZM ZW"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",7.77,7.53,,6.9,7.31,8.18,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",0.75,1.14,,1.88,2.07,1.058,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",0.44,0.6,,0.28,0.593,0.385,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",1.49,1.505,,1.38,1.64,1.953,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",1.715,1.455,,1.98,2.145,1.85,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",0.055,0.85,,8.66,6.975,6.025,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",31.83,35.03,,32.105,36.475,34.838,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",7.785,8.315,,4.415,5.385,5.888,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",0.645,0.825,,0.42,0.563,0.66,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",2.295,2.56,,1.95,2.343,2.288,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",0.435,0.56,,0.505,0.473,0.368,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",4.985,5.57,,4.56,4.735,4.758,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",4.245,4.3,,3.43,4.705,4.375,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",2.515,3.04,,2.895,3.328,3.023,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",3.325,3.305,,2.38,3.07,2.488,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",0.34,0.315,,0.285,0.615,0.43,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",0.75,0.81,,0.905,1.105,1.47,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",3.285,3.19,,3.21,3.57,3.715,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",0.14,0.355,,0.46,0.62,0.205,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",0.095,0.24,,0.055,0.083,0.05,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",0.575,0.68,,0.865,0.843,1.063,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",0.3,0.385,,0.5,0.528,0.195,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",0.025,0.58,,5.27,4.513,3.865,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",28.02,28.44,,26.42,27.393,27.428,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",4.46,4.035,,2.27,2.305,2.603,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,0.02,,0.03,0.033,0.093,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",3.275,3.64,,2.505,2.265,2.38,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",0.125,0.125,,0.11,0.088,0.06,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",0.38,0.425,,0.265,0.243,0.17,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",6.3,7.045,,5.17,5.703,5.403,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",3.195,3.545,,3.27,3.428,3.738,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",0.91,0.79,,0.805,1.095,0.838,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",0.8,0.67,,0.58,0.628,0.723,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",0.775,0.495,,0.695,1.03,1.065,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",4.485,4.34,,3.69,3.74,4.465,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",0.61,0.785,,1.42,1.45,0.853,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",0.345,0.36,,0.225,0.51,0.335,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",0.915,0.825,,0.515,0.798,0.89,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",1.415,1.07,,1.48,1.618,1.655,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",0.03,0.27,,3.39,2.463,2.16,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,50.325,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,17.514,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,,2.562,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,,7.324,,,,,,,,"Persons aged 15 years and over. Including home-made handicrafts. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,,0.906,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,1.669,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,2.753,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,1.522,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,1.928,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,1.08,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,0.268,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,3.321,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,2.341,,,,,,,,"Persons aged 15 years and over. ",
"Samoa","WS","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,0.842,,,,,,,,"Persons aged 15 years and over. ",
